FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados
240506;0100;19;;
240506;0200;20;;
240506;0300;12;;
240506;0400;15;;
240506;0500;17;;
240506;0600;15;;
240506;0700;16;;
240506;0800;17;;
240506;0900;20;;
240506;1000;14;;
240506;1100;18;;
240506;1200;22;;
240506;1300;23;;
240506;1400;20;;
240506;1500;20;;
240506;1600;13;;
240506;1700;10;;
240506;1800;7;;
240506;1900;9;;
240506;2000;9;;
240506;2100;9;;
240506;2200;9;;
240506;2300;9;;
240507;0000;13;;
240507;0100;8;;
240507;0200;6;;
240507;0300;5;;
240507;0400;4;;
240507;0500;1;;
240507;0600;2;;
240507;0700;5;;
240507;0800;4;;
240507;0900;3;;
240507;1000;2;;
240507;1100;1;;
240507;1200;1;;
240507;1300;3;;
240507;1400;3;;
240507;1500;4;;
240507;1600;3;;
240507;1700;;;
240507;1800;;;
240507;1900;;;
240507;2000;;;
240507;2100;;;
240507;2200;;;
240507;2300;;;
240508;0000;;;
240508;0100;;;
240508;0200;;;
240508;0300;;;
240508;0400;;;
240508;0500;;;
240508;0600;;;
240508;0700;;;
240508;0800;;;
240508;0900;;;
240508;1000;1;;
240508;1100;2;;
240508;1200;6;;
240508;1300;13;;
240508;1400;;;
240508;1500;22;;
240508;1600;9;;
240508;1700;17;;
240508;1800;21;;
240508;1900;30;;
240508;2000;25;;
240508;2100;20;;
240508;2200;23;;
240508;2300;17;;
240509;0000;16;;
240509;0100;6;;
240509;0200;10;;
240509;0300;16;;
240509;0400;7;;
240509;0500;6;;
240509;0600;10;;
240509;0700;11;;
240509;0800;13;;
240509;0900;18;;
240509;1000;17;;
240509;1100;19;;
240509;1200;21;;
240509;1300;29;;
240509;1400;43;;
240509;1500;36;;
240509;1600;34;;
240509;1700;29;;
240509;1800;18;;
240509;1900;28;;
240509;2000;29;;
240509;2100;39;;
240509;2200;42;;
240509;2300;31;;
240510;0000;28;;
240510;0100;20;;
240510;0200;29;;
240510;0300;26;;
240510;0400;26;;
240510;0500;28;;
240510;0600;31;;
240510;0700;30;;
240510;0800;31;;
240510;0900;36;;
240510;1000;24;;
240510;1100;24;;
240510;1200;38;;
240510;1300;42;;
240510;1400;27;;
240510;1500;22;;
240510;1600;17;;
240510;1700;20;;
240510;1800;16;;
240510;1900;20;;
240510;2000;19;;
240510;2100;27;;
240510;2200;34;;
240510;2300;30;;
240511;0000;29;;
240511;0100;27;;
240511;0200;32;;
240511;0300;26;;
240511;0400;21;;
240511;0500;30;;
240511;0600;28;;
240511;0700;26;;
240511;0800;29;;
240511;0900;28;;
240511;1000;28;;
240511;1100;22;;
240511;1200;27;;
240511;1300;41;;
240511;1400;36;;
240511;1500;43;;
240511;1600;38;;
240511;1700;30;;
240511;1800;25;;
240511;1900;45;;
240511;2000;38;;
240511;2100;43;;
240511;2200;42;;
240511;2300;46;;
240512;0000;36;;
240512;0100;38;;
240512;0200;34;;
240512;0300;35;;
240512;0400;28;;
240512;0500;27;;
240512;0600;27;;
240512;0700;32;;
240512;0800;29;;
240512;0900;30;;
240512;1000;28;;
240512;1100;22;;
240512;1200;30;;
240512;1300;31;;
240512;1400;34;;
240512;1500;28;;
240512;1600;26;;
240512;1700;25;;
240512;1800;23;;
240512;1900;27;;
240512;2000;33;;
240512;2100;31;;
240512;2200;30;;
240512;2300;27;;
240513;0000;29;;
240513;0100;23;;
240513;0200;26;;
240513;0300;28;;
240513;0400;26;;
240513;0500;22;;
240513;0600;21;;
240513;0700;26;;
240513;0800;27;;
240513;0900;25;;
240513;1000;28;;
240513;1100;26;;
240513;1200;31;;
240513;1300;32;;
240513;1400;31;;
240513;1500;30;;
240513;1600;34;;
240513;1700;32;;
240513;1800;32;;
240513;1900;31;;
240513;2000;34;;
240513;2100;39;;
240513;2200;29;;
240513;2300;35;;
240514;0000;30;;
240514;0100;21;;
240514;0200;18;;
240514;0300;20;;
240514;0400;18;;
240514;0500;20;;
240514;0600;17;;
240514;0700;24;;
240514;0800;20;;
240514;0900;22;;
240514;1000;21;;
240514;1100;23;;
240514;1200;24;;
240514;1300;34;;
240514;1400;37;;
240514;1500;37;;
240514;1600;48;;
240514;1700;32;;
240514;1800;30;;
240514;1900;42;;
240514;2000;36;;
240514;2100;42;;
240514;2200;32;;
240514;2300;29;;
240515;0000;27;;
240515;0100;26;;
240515;0200;19;;
240515;0300;20;;
240515;0400;17;;
240515;0500;21;;
240515;0600;23;;
240515;0700;27;;
240515;0800;32;;
240515;0900;31;;
240515;1000;34;;
240515;1100;34;;
240515;1200;36;;
240515;1300;33;;
240515;1400;23;;
240515;1500;22;;
240515;1600;17;;
240515;1700;16;;
240515;1800;16;;
240515;1900;17;;
240515;2000;28;;
240515;2100;22;;
240515;2200;33;;
240515;2300;24;;
240516;0000;27;;
240516;0100;25;;
240516;0200;17;;
240516;0300;15;;
240516;0400;15;;
240516;0500;12;;
240516;0600;16;;
240516;0700;21;;
240516;0800;17;;
240516;0900;20;;
240516;1000;16;;
240516;1100;19;;
240516;1200;20;;
240516;1300;27;;
240516;1400;25;;
240516;1500;27;;
240516;1600;32;;
240516;1700;29;;
240516;1800;23;;
240516;1900;33;;
240516;2000;36;;
240516;2100;33;;
240516;2200;25;;
240516;2300;28;;
240517;0000;24;;
240517;0100;24;;
240517;0200;23;;
240517;0300;19;;
240517;0400;18;;
240517;0500;19;;
240517;0600;18;;
240517;0700;20;;
240517;0800;20;;
240517;0900;23;;
240517;1000;24;;
240517;1100;25;;
240517;1200;32;;
240517;1300;29;;
240517;1400;23;;
240517;1500;25;;
240517;1600;26;;
240517;1700;23;;
240517;1800;22;;
240517;1900;27;;
240517;2000;25;;
240517;2100;32;;
240517;2200;33;;
240517;2300;29;;
240518;0000;24;;
240518;0100;25;;
240518;0200;28;;
240518;0300;23;;
240518;0400;24;;
240518;0500;21;;
240518;0600;24;;
240518;0700;17;;
240518;0800;24;;
240518;0900;29;;
240518;1000;26;;
240518;1100;19;;
240518;1200;20;;
240518;1300;29;;
240518;1400;26;;
240518;1500;24;;
240518;1600;25;;
240518;1700;29;;
240518;1800;30;;
240518;1900;36;;
240518;2000;37;;
240518;2100;35;;
240518;2200;40;;
240518;2300;30;;
240519;0000;25;;
240519;0100;22;;
240519;0200;12;;
240519;0300;12;;
240519;0400;11;;
240519;0500;9;;
240519;0600;7;;
240519;0700;5;;
240519;0800;7;;
240519;0900;5;;
240519;1000;13;;
240519;1100;14;;
240519;1200;14;;
240519;1300;18;;
240519;1400;23;;
240519;1500;29;;
240519;1600;28;;
240519;1700;37;;
240519;1800;36;;
240519;1900;45;;
240519;2000;30;;
240519;2100;25;;
240519;2200;15;;
240519;2300;9;;
240520;0000;8;;
240520;0100;7;;
240520;0200;11;;
240520;0300;6;;
240520;0400;5;;
240520;0500;4;;
240520;0600;5;;
240520;0700;9;;
240520;0800;5;;
240520;0900;27;;
240520;1000;26;;
240520;1100;26;;
240520;1200;10;;
240520;1300;10;;
240520;1400;11;;
240520;1500;18;;
240520;1600;16;;
240520;1700;10;;
240520;1800;9;;
240520;1900;9;;
240520;2000;8;;
240520;2100;7;;
240520;2200;5;;
240520;2300;3;;
240521;0000;6;;
240521;0100;10;;
240521;0200;10;;
240521;0300;9;;
240521;0400;12;;
240521;0500;10;;
240521;0600;10;;
240521;0700;10;;
240521;0800;8;;
240521;0900;7;;
240521;1000;7;;
240521;1100;6;;
240521;1200;20;;
240521;1300;17;;
240521;1400;20;;
240521;1500;13;;
240521;1600;12;;
240521;1700;15;;
240521;1800;19;;
240521;1900;17;;
240521;2000;20;;
240521;2100;20;;
240521;2200;21;;
240521;2300;21;;
240522;0000;19;;
240522;0100;21;;
240522;0200;19;;
240522;0300;9;;
240522;0400;5;;
240522;0500;1;;
240522;0600;1;;
240522;0700;2;;
240522;0800;4;;
240522;0900;14;;
240522;1000;22;;
240522;1100;8;;
240522;1200;5;;
240522;1300;8;;
240522;1400;6;;
240522;1500;9;;
240522;1600;6;;
240522;1700;4;;
240522;1800;3;;
240522;1900;3;;
240522;2000;8;;
240522;2100;6;;
240522;2200;8;;
240522;2300;10;;
240523;0000;12;;
240523;0100;15;;
240523;0200;;;
240523;0300;;;
240523;0400;;;
240523;0500;;;
240523;0600;;;
240523;0700;;;
240523;0800;;;
240523;0900;;;
240523;1000;;;
240523;1100;;;
240523;1200;;;
240523;1300;;;
240523;1400;;;
240523;1500;;;
240523;1600;;;
240523;1700;11;;
240523;1800;16;;
240523;1900;16;;
240523;2000;14;;
240523;2100;12;;
240523;2200;13;;
240523;2300;8;;
240524;0000;3;;
240524;0100;2;;
240524;0200;4;;
240524;0300;6;;
240524;0400;3;;
240524;0500;1;;
240524;0600;3;;
240524;0700;;;
240524;0800;;;
240524;0900;;;
240524;1000;;;
240524;1100;;;
240524;1200;;;
240524;1300;18;;
240524;1400;;;
240524;1500;21;;
240524;1600;13;;
240524;1700;23;;
240524;1800;20;;
240524;1900;9;;
240524;2000;;;
240524;2100;;;
240524;2200;;;
240524;2300;;;
240525;0000;;;
240525;0100;;;
240525;0200;;;
240525;0300;;;
240525;0400;;;
240525;0500;;;
240525;0600;;;
240525;0700;;;
240525;0800;;;
240525;0900;;;
240525;1000;;;
240525;1100;9;;
240525;1200;9;;
240525;1300;6;;
240525;1400;11;;
240525;1500;18;;
240525;1600;13;;
240525;1700;12;;
240525;1800;19;;
240525;1900;19;;
240525;2000;20;;
240525;2100;22;;
240525;2200;24;;
240525;2300;26;;
240526;0000;21;;
240526;0100;24;;
240526;0200;21;;
240526;0300;24;;
240526;0400;21;;
240526;0500;29;;
240526;0600;24;;
240526;0700;22;;
240526;0800;25;;
240526;0900;31;;
240526;1000;22;;
240526;1100;30;;
240526;1200;27;;
240526;1300;23;;
240526;1400;25;;
240526;1500;14;;
240526;1600;18;;
240526;1700;20;;
240526;1800;14;;
240526;1900;24;;
240526;2000;25;;
240526;2100;26;;
240526;2200;17;;
240526;2300;21;;
240527;0000;14;;
240527;0100;10;;
240527;0200;5;;
240527;0300;8;;
240527;0400;11;;
240527;0500;7;;
240527;0600;6;;
240527;0700;10;;
240527;0800;7;;
240527;0900;10;;
240527;1000;6;;
240527;1100;9;;
240527;1200;8;;
240527;1300;18;;
240527;1400;18;;
240527;1500;42;;
240527;1600;47;;
240527;1700;53;;
240527;1800;51;;
240527;1900;51;;
240527;2000;41;;
240527;2100;22;;
240527;2200;15;;
240527;2300;12;;
240528;0000;9;;
240528;0100;6;;
240528;0200;3;;
240528;0300;1;;
240528;0400;1;;
240528;0500;1;;
240528;0600;1;;
240528;0700;1;;
240528;0800;1;;
240528;0900;2;;
240528;1000;4;;
240528;1100;10;;
240528;1200;7;;
240528;1300;5;;
240528;1400;16;;
240528;1500;20;;
240528;1600;23;;
240528;1700;26;;
240528;1800;29;;
240528;1900;24;;
240528;2000;26;;
240528;2100;34;;
240528;2200;28;;
240528;2300;27;;
240529;0000;25;;
240529;0100;15;;
240529;0200;15;;
240529;0300;11;;
240529;0400;8;;
240529;0500;12;;
240529;0600;13;;
240529;0700;12;;
240529;0800;17;;
240529;0900;21;;
240529;1000;23;;
240529;1100;37;;
240529;1200;26;;
240529;1300;24;;
240529;1400;46;;
240529;1500;59;;
240529;1600;56;;
240529;1700;56;;
240529;1800;54;;
240529;1900;61;;
240529;2000;51;;
240529;2100;47;;
240529;2200;29;;
240529;2300;28;;
240530;0000;16;;
240530;0100;6;;
240530;0200;6;;
240530;0300;15;;
240530;0400;15;;
240530;0500;12;;
240530;0600;6;;
240530;0700;1;;
240530;0800;10;;
240530;0900;7;;
240530;1000;8;;
240530;1100;13;;
240530;1200;20;;
240530;1300;11;;
240530;1400;13;;
240530;1500;47;;
240530;1600;68;;
240530;1700;67;;
240530;1800;53;;
240530;1900;23;;
240530;2000;20;;
240530;2100;16;;
240530;2200;9;;
240530;2300;10;;
240531;0000;6;;
240531;0100;5;;
240531;0200;5;;
240531;0300;1;;
240531;0400;3;;
240531;0500;4;;
240531;0600;1;;
240531;0700;1;;
240531;0800;7;;
240531;0900;9;;
240531;1000;13;;
240531;1100;9;;
240531;1200;15;;
240531;1300;43;;
240531;1400;46;;
240531;1500;36;;
240531;1600;20;;
240531;1700;28;;
240531;1800;28;;
240531;1900;41;;
240531;2000;37;;
240531;2100;29;;
240531;2200;35;;
240531;2300;27;;
240601;0000;15;;
240601;0100;17;;
240601;0200;17;;
240601;0300;14;;
240601;0400;12;;
240601;0500;7;;
240601;0600;6;;
240601;0700;4;;
240601;0800;7;;
240601;0900;4;;
240601;1000;9;;
240601;1100;7;;
240601;1200;15;;
240601;1300;17;;
240601;1400;32;;
240601;1500;42;;
240601;1600;38;;
240601;1700;32;;
240601;1800;35;;
240601;1900;44;;
240601;2000;40;;
240601;2100;49;;
240601;2200;41;;
240601;2300;43;;
240602;0000;35;;
240602;0100;33;;
240602;0200;34;;
240602;0300;30;;
240602;0400;28;;
240602;0500;28;;
240602;0600;22;;
240602;0700;17;;
240602;0800;11;;
240602;0900;16;;
240602;1000;20;;
240602;1100;17;;
240602;1200;23;;
240602;1300;14;;
240602;1400;55;;
240602;1500;27;;
240602;1600;41;;
240602;1700;36;;
240602;1800;21;;
240602;1900;10;;
240602;2000;9;;
240602;2100;6;;
240602;2200;3;;
240602;2300;1;;
240603;0000;3;;
240603;0100;2;;
240603;0200;3;;
240603;0300;1;;
240603;0400;1;;
240603;0500;2;;
240603;0600;6;;
240603;0700;;;
240603;0800;9;;
240603;0900;13;;
240603;1000;13;;
240603;1100;9;;
240603;1200;;;
240603;1300;;;
240603;1400;31;;
240603;1500;31;;
240603;1600;26;;
240603;1700;31;;
240603;1800;32;;
240603;1900;32;;
240603;2000;31;;
240603;2100;29;;
240603;2200;34;;
240603;2300;28;;
240604;0000;27;;
240604;0100;21;;
240604;0200;9;;
240604;0300;14;;
240604;0400;10;;
240604;0500;7;;
240604;0600;8;;
240604;0700;15;;
240604;0800;12;;
240604;0900;24;;
240604;1000;22;;
240604;1100;17;;
240604;1200;11;;
240604;1300;16;;
240604;1400;30;;
240604;1500;28;;
240604;1600;39;;
240604;1700;53;;
240604;1800;52;;
240604;1900;36;;
240604;2000;30;;
240604;2100;18;;
240604;2200;13;;
240604;2300;26;;
240605;0000;20;;
240605;0100;20;;
240605;0200;10;;
240605;0300;11;;
240605;0400;6;;
240605;0500;11;;
240605;0600;6;;
240605;0700;7;;
240605;0800;16;;
240605;0900;8;;
240605;1000;20;;
240605;1100;22;;
240605;1200;16;;
240605;1300;14;;
240605;1400;22;;
240605;1500;29;;
240605;1600;27;;
240605;1700;31;;
240605;1800;27;;
240605;1900;25;;
240605;2000;29;;
240605;2100;33;;
240605;2200;19;;
240605;2300;20;;
240606;0000;23;;
240606;0100;18;;
240606;0200;10;;
240606;0300;6;;
240606;0400;3;;
240606;0500;2;;
240606;0600;1;;
240606;0700;3;;
240606;0800;12;;
240606;0900;14;;
240606;1000;10;;
240606;1100;11;;
240606;1200;20;;
240606;1300;27;;
240606;1400;44;;
240606;1500;45;;
240606;1600;45;;
240606;1700;57;;
240606;1800;44;;
240606;1900;27;;
240606;2000;24;;
240606;2100;15;;
240606;2200;9;;
240606;2300;6;;
240607;0000;13;;
240607;0100;7;;
240607;0200;2;;
240607;0300;4;;
240607;0400;4;;
240607;0500;4;;
240607;0600;3;;
240607;0700;7;;
240607;0800;8;;
240607;0900;12;;
240607;1000;11;;
240607;1100;11;;
240607;1200;16;;
240607;1300;23;;
240607;1400;32;;
240607;1500;38;;
240607;1600;49;;
240607;1700;41;;
240607;1800;45;;
240607;1900;30;;
240607;2000;22;;
240607;2100;19;;
240607;2200;15;;
240607;2300;12;;
240608;0000;15;;
240608;0100;16;;
240608;0200;1;;
240608;0300;11;;
240608;0400;14;;
240608;0500;10;;
240608;0600;5;;
240608;0700;4;;
240608;0800;5;;
240608;0900;10;;
240608;1000;25;;
240608;1100;27;;
240608;1200;36;;
240608;1300;32;;
240608;1400;41;;
240608;1500;33;;
240608;1600;28;;
240608;1700;25;;
240608;1800;25;;
240608;1900;28;;
240608;2000;18;;
240608;2100;18;;
240608;2200;5;;
240608;2300;3;;
240609;0000;3;;
240609;0100;1;;
240609;0200;1;;
240609;0300;1;;
240609;0400;1;;
240609;0500;3;;
240609;0600;3;;
240609;0700;3;;
240609;0800;4;;
240609;0900;3;;
240609;1000;2;;
240609;1100;1;;
240609;1200;5;;
240609;1300;11;;
240609;1400;13;;
240609;1500;14;;
240609;1600;14;;
240609;1700;11;;
240609;1800;7;;
240609;1900;7;;
240609;2000;8;;
240609;2100;6;;
240609;2200;6;;
240609;2300;6;;
240610;0000;2;;
240610;0100;2;;
240610;0200;6;;
240610;0300;4;;
240610;0400;5;;
240610;0500;4;;
240610;0600;3;;
240610;0700;5;;
240610;0800;7;;
240610;0900;4;;
240610;1000;6;;
240610;1100;7;;
240610;1200;6;;
240610;1300;9;;
240610;1400;20;;
240610;1500;21;;
240610;1600;18;;
240610;1700;12;;
240610;1800;13;;
240610;1900;13;;
240610;2000;13;;
240610;2100;10;;
240610;2200;13;;
240610;2300;9;;
240611;0000;12;;
240611;0100;11;;
240611;0200;10;;
240611;0300;12;;
240611;0400;8;;
240611;0500;5;;
240611;0600;5;;
240611;0700;6;;
240611;0800;6;;
240611;0900;9;;
240611;1000;13;;
240611;1100;12;;
240611;1200;11;;
240611;1300;23;;
240611;1400;26;;
240611;1500;15;;
240611;1600;16;;
240611;1700;18;;
240611;1800;22;;
240611;1900;29;;
240611;2000;22;;
240611;2100;17;;
240611;2200;15;;
240611;2300;8;;
240612;0000;7;;
240612;0100;9;;
240612;0200;8;;
240612;0300;5;;
240612;0400;3;;
240612;0500;3;;
240612;0600;9;;
240612;0700;11;;
240612;0800;10;;
240612;0900;9;;
240612;1000;16;;
240612;1100;16;;
240612;1200;12;;
240612;1300;22;;
240612;1400;20;;
240612;1500;11;;
240612;1600;10;;
240612;1700;12;;
240612;1800;11;;
240612;1900;10;;
240612;2000;16;;
240612;2100;11;;
240612;2200;11;;
240612;2300;11;;
240613;0000;12;;
240613;0100;8;;
240613;0200;4;;
240613;0300;4;;
240613;0400;3;;
240613;0500;3;;
240613;0600;4;;
240613;0700;6;;
240613;0800;7;;
240613;0900;10;;
240613;1000;9;;
240613;1100;;;
240613;1200;;;
240613;1300;;;
240613;1400;;;
240613;1500;;;
240613;1600;;;
240613;1700;;;
240613;1800;;;
240613;1900;;;
240613;2000;;;
240613;2100;;;
240613;2200;;;
240613;2300;;;
240614;0000;;;
240614;0100;;;
240614;0200;;;
240614;0300;;;
240614;0400;;;
240614;0500;;;
240614;0600;;;
240614;0700;;;
240614;0800;;;
240614;0900;;;
240614;1000;;;
240614;1100;;;
240614;1200;;;
240614;1300;;;
240614;1400;;;
240614;1500;;;
240614;1600;;;
240614;1700;;;
240614;1800;;;
240614;1900;;;
240614;2000;;;
240614;2100;;;
240614;2200;;;
240614;2300;;;
240615;0000;;;
240615;0100;;;
240615;0200;;;
240615;0300;;;
240615;0400;;;
240615;0500;;;
240615;0600;;;
240615;0700;;;
240615;0800;;;
240615;0900;;;
240615;1000;;;
240615;1100;;;
240615;1200;;;
240615;1300;;;
240615;1400;;;
240615;1500;;;
240615;1600;;;
240615;1700;;;
240615;1800;;;
240615;1900;;;
240615;2000;;;
240615;2100;;;
240615;2200;;;
240615;2300;;;
240616;0000;;;
240616;0100;;;
240616;0200;;;
240616;0300;;;
240616;0400;;;
240616;0500;;;
240616;0600;;;
240616;0700;;;
240616;0800;;;
240616;0900;;;
240616;1000;;;
240616;1100;;;
240616;1200;;;
240616;1300;;;
240616;1400;;;
240616;1500;;;
240616;1600;;;
240616;1700;;;
240616;1800;;;
240616;1900;;;
240616;2000;;;
240616;2100;;;
240616;2200;;;
240616;2300;;;
240617;0000;;;
240617;0100;;;
240617;0200;;;
240617;0300;;;
240617;0400;;;
240617;0500;;;
240617;0600;;;
240617;0700;;;
240617;0800;;;
240617;0900;;;
240617;1000;;;
240617;1100;;;
240617;1200;;;
240617;1300;;;
240617;1400;;;
240617;1500;;;
240617;1600;;;
240617;1700;;;
240617;1800;;;
240617;1900;;;
240617;2000;;;
240617;2100;;;
240617;2200;;;
240617;2300;;;
240618;0000;;;
240618;0100;;;
240618;0200;;;
240618;0300;;;
240618;0400;;;
240618;0500;;;
240618;0600;;;
240618;0700;;;
240618;0800;;;
240618;0900;;;
240618;1000;;;
240618;1100;;;
240618;1200;;;
240618;1300;;;
240618;1400;;;
240618;1500;;;
240618;1600;;;
240618;1700;;;
240618;1800;;;
240618;1900;;;
240618;2000;;;
240618;2100;;;
240618;2200;;;
240618;2300;;;
240619;0000;;;
240619;0100;;;
240619;0200;;;
240619;0300;;;
240619;0400;;;
240619;0500;;;
240619;0600;;;
240619;0700;;;
240619;0800;;;
240619;0900;;;
240619;1000;;;
240619;1100;;;
240619;1200;;;
240619;1300;;;
240619;1400;;;
240619;1500;6;;
240619;1600;13;;
240619;1700;12;;
240619;1800;16;;
240619;1900;8;;
240619;2000;8;;
240619;2100;9;;
240619;2200;11;;
240619;2300;11;;
240620;0000;6;;
240620;0100;5;;
240620;0200;4;;
240620;0300;2;;
240620;0400;1;;
240620;0500;1;;
240620;0600;1;;
240620;0700;5;;
240620;0800;4;;
240620;0900;3;;
240620;1000;9;;
240620;1100;12;;
240620;1200;11;;
240620;1300;25;;
240620;1400;28;;
240620;1500;20;;
240620;1600;9;;
240620;1700;12;;
240620;1800;11;;
240620;1900;15;;
240620;2000;18;;
240620;2100;13;;
240620;2200;9;;
240620;2300;12;;
240621;0000;8;;
240621;0100;6;;
240621;0200;15;;
240621;0300;12;;
240621;0400;7;;
240621;0500;3;;
240621;0600;6;;
240621;0700;5;;
240621;0800;4;;
240621;0900;3;;
240621;1000;1;;
240621;1100;6;;
240621;1200;5;;
240621;1300;4;;
240621;1400;5;;
240621;1500;3;;
240621;1600;1;;
240621;1700;1;;
240621;1800;3;;
240621;1900;2;;
240621;2000;3;;
240621;2100;3;;
240621;2200;2;;
240621;2300;1;;
240622;0000;1;;
240622;0100;1;;
240622;0200;2;;
240622;0300;1;;
240622;0400;1;;
240622;0500;3;;
240622;0600;3;;
240622;0700;4;;
240622;0800;2;;
240622;0900;2;;
240622;1000;4;;
240622;1100;5;;
240622;1200;5;;
240622;1300;1;;
240622;1400;1;;
240622;1500;3;;
240622;1600;1;;
240622;1700;4;;
240622;1800;6;;
240622;1900;6;;
240622;2000;3;;
240622;2100;1;;
240622;2200;1;;
240622;2300;1;;
240623;0000;1;;
240623;0100;3;;
240623;0200;1;;
240623;0300;1;;
240623;0400;7;;
240623;0500;5;;
240623;0600;7;;
240623;0700;5;;
240623;0800;7;;
240623;0900;6;;
240623;1000;4;;
240623;1100;5;;
240623;1200;6;;
240623;1300;7;;
240623;1400;12;;
240623;1500;14;;
240623;1600;12;;
240623;1700;11;;
240623;1800;18;;
240623;1900;11;;
240623;2000;8;;
240623;2100;13;;
240623;2200;14;;
240623;2300;11;;
240624;0000;12;;
240624;0100;12;;
240624;0200;11;;
240624;0300;11;;
240624;0400;10;;
240624;0500;12;;
240624;0600;10;;
240624;0700;19;;
240624;0800;17;;
240624;0900;18;;
240624;1000;18;;
240624;1100;22;;
240624;1200;15;;
240624;1300;1;;
240624;1400;7;;
240624;1500;29;;
240624;1600;28;;
240624;1700;17;;
240624;1800;18;;
240624;1900;16;;
240624;2000;18;;
240624;2100;9;;
240624;2200;14;;
240624;2300;14;;
240625;0000;12;;
240625;0100;13;;
240625;0200;11;;
240625;0300;16;;
240625;0400;12;;
240625;0500;14;;
240625;0600;13;;
240625;0700;8;;
240625;0800;8;;
240625;0900;9;;
240625;1000;9;;
240625;1100;6;;
240625;1200;7;;
240625;1300;9;;
240625;1400;10;;
240625;1500;11;;
240625;1600;16;;
240625;1700;17;;
240625;1800;19;;
240625;1900;23;;
240625;2000;29;;
240625;2100;25;;
240625;2200;20;;
240625;2300;17;;
240626;0000;15;;
240626;0100;13;;
240626;0200;15;;
240626;0300;11;;
240626;0400;9;;
240626;0500;9;;
240626;0600;12;;
240626;0700;16;;
240626;0800;11;;
240626;0900;14;;
240626;1000;14;;
240626;1100;8;;
240626;1200;30;;
240626;1300;17;;
240626;1400;34;;
240626;1500;33;;
240626;1600;38;;
240626;1700;42;;
240626;1800;49;;
240626;1900;30;;
240626;2000;28;;
240626;2100;13;;
240626;2200;10;;
240626;2300;6;;
240627;0000;4;;
240627;0100;2;;
240627;0200;1;;
240627;0300;2;;
240627;0400;1;;
240627;0500;1;;
240627;0600;1;;
240627;0700;1;;
240627;0800;1;;
240627;0900;3;;
240627;1000;1;;
240627;1100;1;;
240627;1200;16;;
240627;1300;17;;
240627;1400;6;;
240627;1500;8;;
240627;1600;13;;
240627;1700;19;;
240627;1800;25;;
240627;1900;21;;
240627;2000;27;;
240627;2100;24;;
240627;2200;25;;
240627;2300;27;;
240628;0000;23;;
240628;0100;22;;
240628;0200;21;;
240628;0300;18;;
240628;0400;13;;
240628;0500;16;;
240628;0600;15;;
240628;0700;14;;
240628;0800;16;;
240628;0900;22;;
240628;1000;18;;
240628;1100;20;;
240628;1200;19;;
240628;1300;28;;
240628;1400;32;;
240628;1500;47;;
240628;1600;63;;
240628;1700;67;;
240628;1800;64;;
240628;1900;63;;
240628;2000;50;;
240628;2100;39;;
240628;2200;25;;
240628;2300;17;;
240629;0000;16;;
240629;0100;11;;
240629;0200;7;;
240629;0300;3;;
240629;0400;3;;
240629;0500;2;;
240629;0600;1;;
240629;0700;2;;
240629;0800;1;;
240629;0900;1;;
240629;1000;3;;
240629;1100;21;;
240629;1200;4;;
240629;1300;10;;
240629;1400;18;;
240629;1500;21;;
240629;1600;59;;
240629;1700;68;;
240629;1800;60;;
240629;1900;34;;
240629;2000;32;;
240629;2100;17;;
240629;2200;15;;
240629;2300;9;;
240630;0000;6;;
240630;0100;8;;
